letter,unit-0,unit-1,unit-2,unit-3,unit-4,unit-5,unit-6,unit-7,unit-8,unit-9,unit-10,unit-11,unit-12,unit-13,unit-14,unit-15,unit-16,unit-17,unit-18,unit-19,unit-20,unit-21,unit-22,unit-23,unit-24,unit-25,unit-26,unit-27
Help Me.,0.376914425,0.348811672,0.375785439,0.362308133,0.284217883,0.34759142,0.220992739,0.256969826,0.102943434,0.021210552,0.277994028,1.24310646,0.512039504,0.205035339,1.755129591,0.468182872,0.512039504,0.208060515,1.791116405,0.781599178,0.676672394,0.170272581,1.011135204,0.169684418,0.411348633,0.107689836,1.02293128,0.57023566
Help Me.,0.384450034,0.347761645,0.374856829,0.361169998,0.283612443,0.354018839,0.225693698,0.261235614,0.094537481,0.022729034,0.287502064,1.275117029,0.488806355,0.208562883,1.76386675,0.502563558,0.488806355,0.219896795,1.813671511,0.788995449,0.681567894,0.165937514,1.027819877,0.172650914,0.447363743,0.104652331,1.035107251,0.611449031
Help Me.,0.378852757,0.356746372,0.384333733,0.36220097,0.290052959,0.340165281,0.228321525,0.261918512,0.091465912,0.02981424,0.304476407,1.295825374,0.489417421,0.210197542,1.781370553,0.501657384,0.489417421,0.219922743,1.817417546,0.790862853,0.71437161,0.167722148,1.027211467,0.180919944,0.476698888,0.110139543,1.04512563,0.645628842
Help Me.,0.38686638,0.358021609,0.378471695,0.356769137,0.292533519,0.341381246,0.222017331,0.25492154,0.098704015,0.039079406,0.297619888,1.288476495,0.489448409,0.21094892,1.776405474,0.484093173,0.489448409,0.206406426,1.788960359,0.795777206,0.673325879,0.175520111,0.994613964,0.188817954,0.477080136,0.121647199,0.999762993,0.654124834
Help Me.,0.389428062,0.348881426,0.365902635,0.3586111,0.287223488,0.344029732,0.230654954,0.264595299,0.106361178,0.036524578,0.292561645,1.267102848,0.503774441,0.205058755,1.769961621,0.50493826,0.503774441,0.207773171,1.7930555,0.785032067,0.696767962,0.169436255,1.008739823,0.182768932,0.451784083,0.108595379,1.025840104,0.622119831
Help Me.,0.383578468,0.361749898,0.369120392,0.362125742,0.282723413,0.355299723,0.232915535,0.266474792,0.10033137,0.032988751,0.295152552,1.269274083,0.527510657,0.215060346,1.796751643,0.508123154,0.527510657,0.209809494,1.811094453,0.795090496,0.686173953,0.177649861,1.018198751,0.188064817,0.442652006,0.095894617,1.067251105,0.606535667
Help Me.,0.402728794,0.36418555,0.379389601,0.372495034,0.291991302,0.358385074,0.243256823,0.26826896,0.101006898,0.026775454,0.29741807,1.282214623,0.538384871,0.2238964,1.818366805,0.526001787,0.538384871,0.218536566,1.830231973,0.800443819,0.674311396,0.171446559,1.032345147,0.194361595,0.428471625,0.103434646,1.069472312,0.60184096
Help Me.,0.399785963,0.375041605,0.400641426,0.378901483,0.298067958,0.3638438,0.245937027,0.281122673,0.10274409,0.033782049,0.309709726,1.309070736,0.521820581,0.227119907,1.830288831,0.533339277,0.521820581,0.231104771,1.868806938,0.843368019,0.702674735,0.1819219,1.027440902,0.198711972,0.45948554,0.105213593,1.072972327,0.630919895
Help Me.,0.404213915,0.377123617,0.395319842,0.380788655,0.300462606,0.373868664,0.258736245,0.284116564,0.09067647,0.023570226,0.305595957,1.301153335,0.541243424,0.224103151,1.84163273,0.522440853,0.541243424,0.228035085,1.860256852,0.827479439,0.693461527,0.172078793,1.036152069,0.186338998,0.453443614,0.103816077,1.050132267,0.626985734
Help Me.,0.395686637,0.373672422,0.381591501,0.374494256,0.301384916,0.36908177,0.24490333,0.277536073,0.107046325,0.037382198,0.291676981,1.264933159,0.563666033,0.224791065,1.828123261,0.524044554,0.563666033,0.220015752,1.850082711,0.836459573,0.715905693,0.180056509,1.016823274,0.179590242,0.441806344,0.111145265,1.038606367,0.607986717
Help Me.,0.402719906,0.38080738,0.396985453,0.382053649,0.294041645,0.375110669,0.252275589,0.293184517,0.104963236,0.023648527,0.306702343,1.300883964,0.545968646,0.226335061,1.845948955,0.556871349,0.545968646,0.227444251,1.872942452,0.859876839,0.719047459,0.180101817,1.017051645,0.179635433,0.481641025,0.111173233,1.025402975,0.650441982
Help Me.,0.40983364,0.374552195,0.392973132,0.386079566,0.298413899,0.373746627,0.25136628,0.29022131,0.097367813,0.023409512,0.296202029,1.271397309,0.569433677,0.223189781,1.836028203,0.535049482,0.569433677,0.216711908,1.861402176,0.837524169,0.696998324,0.178281533,1.029007174,0.181480347,0.427119364,0.119594888,1.009083037,0.604853959
Help Me.,0.418046765,0.380395863,0.399119497,0.392861917,0.308274587,0.378961485,0.248949432,0.296661157,0.103579336,0.026607966,0.29555764,1.283732305,0.567807156,0.230667968,1.844930528,0.551458345,0.567807156,0.231727975,1.87816465,0.872494156,0.701655968,0.185082489,1.011048862,0.204113028,0.445847608,0.130769009,0.988579817,0.64440653
Help Me.,0.405429302,0.393411331,0.410327283,0.395451385,0.308679476,0.383482494,0.260197142,0.298813785,0.097981855,0.016657415,0.298349139,1.262979231,0.609807014,0.225460437,1.868617513,0.554719435,0.609807014,0.225460437,1.902069671,0.873363381,0.745612397,0.179405851,1.035898383,0.204554143,0.437237316,0.110743627,1.024586758,0.638437674
Help Me.,0.412432822,0.397961707,0.407755805,0.402207848,0.316504916,0.386717773,0.264226929,0.31311043,0.111041066,0.016553025,0.29694115,1.280673629,0.609591968,0.238731119,1.887277137,0.565571101,0.609591968,0.23245068,1.919365876,0.890946474,0.756239572,0.178281533,1.037334628,0.19599788,0.467546039,0.124092497,1.027061501,0.660297649
Help Me.,0.424435543,0.38756664,0.419136822,0.399714035,0.311257927,0.3837933,0.25883555,0.310338156,0.117360082,0.042037504,0.304163759,1.297546862,0.577155185,0.2334991,1.869995053,0.56085026,0.577155185,0.246809159,1.934746299,0.940042464,0.747031548,0.189648981,1.002750894,0.234830854,0.481087213,0.14364573,0.965544669,0.712598244
Help Me.,0.426307243,0.387546497,0.418680819,0.413183131,0.306954353,0.393534695,0.260523248,0.310070721,0.107169457,0.032239618,0.311325227,1.329038921,0.544887703,0.22533164,1.867074769,0.542641719,0.544887703,0.246058208,1.954968033,0.916563903,0.724244209,0.183794103,1.046522049,0.23570226,0.462388515,0.139228874,0.988263946,0.696741342
Help Me.,0.426602283,0.388286707,0.415472661,0.40277396,0.312150584,0.384927135,0.256231858,0.307216386,0.115299366,0.029425993,0.300511457,1.317247059,0.553968656,0.229380676,1.867579205,0.539434575,0.553968656,0.250705722,1.955549433,0.932418123,0.74421999,0.183487886,1.030700739,0.230377747,0.471302464,0.118135915,1.009025637,0.695797281
Help Me.,0.43291135,0.381361127,0.419975163,0.407613107,0.312639137,0.377926561,0.245827773,0.31167519,0.1300027,0.057094477,0.29877718,1.323595753,0.53074955,0.227608032,1.851562814,0.51066853,0.53074955,0.24876828,1.969170612,0.950637225,0.741416952,0.201548668,1.024572715,0.244600671,0.460310392,0.152050512,0.983234586,0.699620186
Help Me.,0.413627904,0.385045821,0.40499809,0.385295365,0.311342049,0.376718158,0.246174108,0.293217577,0.115378454,0.065400314,0.300981989,1.313359621,0.546079311,0.229189603,1.8545874,0.528912255,0.546079311,0.233860009,1.901303707,0.873594879,0.694903731,0.173310486,1.030578237,0.229608597,0.435364771,0.145745772,0.962408591,0.66337857
Help Me.,0.427808694,0.371453576,0.384312993,0.373147857,0.290007395,0.366387487,0.230591849,0.266673675,0.157365945,0.120933045,0.281836529,1.287841832,0.542123387,0.21969642,1.81884455,0.465268842,0.542123387,0.228147343,1.852885268,0.889040731,0.630983645,0.188070535,0.96623203,0.229678208,0.411553999,0.171434468,0.864905156,0.6380895
Help Me.,0.420454949,0.35882077,0.371410273,0.354679254,0.29161194,0.360451041,0.232552522,0.267098228,0.157668282,0.111488311,0.279372118,1.289243273,0.529079345,0.220118508,1.809566511,0.445953245,0.529079345,0.226938181,1.849762928,0.892458501,0.625895231,0.173259233,0.965055482,0.235658034,0.4407162,0.16550565,0.875345014,0.673994282
Help Me.,0.427929062,0.365852696,0.373288444,0.371252078,0.292033912,0.364035105,0.233728508,0.268448907,0.168042898,0.126548028,0.278922539,1.279110015,0.552253895,0.221231617,1.81871724,0.440208767,0.552253895,0.227565863,1.852069664,0.903838535,0.62516936,0.187246148,0.955491046,0.220373295,0.42414791,0.172632419,0.8576278,0.642474606
Help Me.,0.429314477,0.368528244,0.373923507,0.357626895,0.289870311,0.355084332,0.241201886,0.269318007,0.157471678,0.107868763,0.27492575,1.286313264,0.541637778,0.214518347,1.821675773,0.420050636,0.541637778,0.221086751,1.85102016,0.886608902,0.625785153,0.177004158,0.972315889,0.243268947,0.429703073,0.176058689,0.882619762,0.670411514
Help Me.,0.430014299,0.367940919,0.373900124,0.3695523,0.299339324,0.3695523,0.234111501,0.275783379,0.153084618,0.121977651,0.274747245,1.280259546,0.55585917,0.221594133,1.821697436,0.436759818,0.55585917,0.24140893,1.868750379,0.905818263,0.634489096,0.180974634,0.970766307,0.219871315,0.409981467,0.172915299,0.863393592,0.628920654
Help Me.,0.42803518,0.368528244,0.375196658,0.365670385,0.291428986,0.358559083,0.232954935,0.269406526,0.152079842,0.098146873,0.276396183,1.283251117,0.539918219,0.214518347,1.813489958,0.441633937,0.539918219,0.228824201,1.851741373,0.885640225,0.628408683,0.177004158,0.973884062,0.248984585,0.424848145,0.163707638,0.88996418,0.670411514
Help Me.,0.420759274,0.385254728,0.392241783,0.37562901,0.297766174,0.368326951,0.233594991,0.271970742,0.133782851,0.094726857,0.297521736,1.300135617,0.545944139,0.216347022,1.831864039,0.464900331,0.545944139,0.224596991,1.860813781,0.864603053,0.620931244,0.176188376,1.002131889,0.228451177,0.408772694,0.161989139,0.905191893,0.635752323
Help Me.,0.412367039,0.371714862,0.385364405,0.373342771,0.2876931,0.366589328,0.2404795,0.280780288,0.124599105,0.083873339,0.292376784,1.263564093,0.571706601,0.223324562,1.827937239,0.50961072,0.571706601,0.226773794,1.860205068,0.864146669,0.682528489,0.174132543,0.998470594,0.214571995,0.397083292,0.159138472,0.904148749,0.611559837
Help Me.,0.415227399,0.395799744,0.413709195,0.385490688,0.309103426,0.384051553,0.251949359,0.301017655,0.121240339,0.031730047,0.316108352,1.329049667,0.552139285,0.234566397,1.870256816,0.554141445,0.552139285,0.246291395,1.92281204,0.922793557,0.691831452,0.189319658,1.001307979,0.228037293,0.441948412,0.127907908,1.015559792,0.638909529
Help Me.,0.408871555,0.384840894,0.403166373,0.370485808,0.301548493,0.380008041,0.248206976,0.305849011,0.102217889,0.028945659,0.30015603,1.296961608,0.56512755,0.225636387,1.848607164,0.548307131,0.56512755,0.235469812,1.902632349,0.907365404,0.691424626,0.185873718,0.999876779,0.198565581,0.434184881,0.126561221,1.00675393,0.613026009
Help Me.,0.403160505,0.396219627,0.412093033,0.374096885,0.290201282,0.387879888,0.254942232,0.314767485,0.077741834,0.007038415,0.307845175,1.314092989,0.560427573,0.232267693,1.863067234,0.530922339,0.560427573,0.251223105,1.928577064,0.900944604,0.696838624,0.162494427,1.042374755,0.171252026,0.462665375,0.098033776,1.049007212,0.623247568
Help Me.,0.38182971,0.387458953,0.422194131,0.362777845,0.281148183,0.373126646,0.247335226,0.29615085,0.084955995,0.009977576,0.290893818,1.224866791,0.606994243,0.212126168,1.825991756,0.520366682,0.606994243,0.225876976,1.893019847,0.885955907,0.748584195,0.156651115,1.024197047,0.179873303,0.435427163,0.113980428,0.990949588,0.61526136
Help Me.,0.384840894,0.377405216,0.413188208,0.366473208,0.271171091,0.366271424,0.24571237,0.29123892,0.078489937,0.019856558,0.285081677,1.223980047,0.593084842,0.218083412,1.815382495,0.502580821,0.593084842,0.23156527,1.876326539,0.851867169,0.74732973,0.147594479,1.053263604,0.169944762,0.479855408,0.111001534,0.988474737,0.643808898
Help Me.,0.393513784,0.380102412,0.409808946,0.354836648,0.279646686,0.36153674,0.24370281,0.295576489,0.076908158,0.009847081,0.292277541,1.227137475,0.587904522,0.209351804,1.809573537,0.510720901,0.587904522,0.233440201,1.869817736,0.865675441,0.725650335,0.147706208,1.01887548,0.174629583,0.430126972,0.103511507,0.993457703,0.604172762
Help Me.,0.383486282,0.377777778,0.407945772,0.360109723,0.264901566,0.369851488,0.238927645,0.303396412,0.075686162,0.01987616,0.2853631,1.21309725,0.601643839,0.218863507,1.813665547,0.511449164,0.601643839,0.235597481,1.895556858,0.876919412,0.779395144,0.148240712,1.046593534,0.18135294,0.482841384,0.097878736,0.99194285,0.660153368
Help Me.,0.384700841,0.37234187,0.405243157,0.36440472,0.282697953,0.379792685,0.237344765,0.298216847,0.091817146,0.009872241,0.290351311,1.235036651,0.574374399,0.216852482,1.805797183,0.517610536,0.574374399,0.229622463,1.871369103,0.867409926,0.730945932,0.15420933,1.022932794,0.165930019,0.462417274,0.110375007,1.008515954,0.627528267
Help Me.,0.379227555,0.383453968,0.415721301,0.362991674,0.268154376,0.377458057,0.246573342,0.294085849,0.088236996,0.022269009,0.288725235,1.2156513,0.608070363,0.219324301,1.823014563,0.522159585,0.608070363,0.240670194,1.887198315,0.865602989,0.77839663,0.14101752,1.055583903,0.14259123,0.510198495,0.089076035,1.020032428,0.650049112
Help Me.,0.385182921,0.396841355,0.419543015,0.363831631,0.281805091,0.376681827,0.254199484,0.296871558,0.088441175,0.019964097,0.294850855,1.23236868,0.617436297,0.227625727,1.849778891,0.50431577,0.617436297,0.232176525,1.885801556,0.852749755,0.768714953,0.134294727,1.066655561,0.145512111,0.520456387,0.096004268,1.015866554,0.660099513
Help Me.,0.385943174,0.397624618,0.425809182,0.366806613,0.273177816,0.375898197,0.268840652,0.306403099,0.086328491,0.022364594,0.309327479,1.256922014,0.600646545,0.220265705,1.857271469,0.520187186,0.600646545,0.232634782,1.895918795,0.862299395,0.75805747,0.141622809,1.068760865,0.141446111,0.535864258,0.094356325,1.024410707,0.673801828
Help Me.,0.378666701,0.393310512,0.415810186,0.365179642,0.275593623,0.374965334,0.258930726,0.303078718,0.087654281,0.019786469,0.295226451,1.229729446,0.614217701,0.218660626,1.841444297,0.520688742,0.614217701,0.232543628,1.877343891,0.865248059,0.745381525,0.140086244,1.04550474,0.144217436,0.500806827,0.093332588,0.996642106,0.641536401
Help Me.,0.388668263,0.388177365,0.411948531,0.35394081,0.265702407,0.376773462,0.255831035,0.292597847,0.099574842,0.024893711,0.303316904,1.255666914,0.581149524,0.223617457,1.835407206,0.505711492,0.581149524,0.232090402,1.86041656,0.855517165,0.712847387,0.138774171,1.044212813,0.126933516,0.534178391,0.098854146,0.989987052,0.656014947
Help Me.,0.375915084,0.395275249,0.417930879,0.357113802,0.269166474,0.374448279,0.256792679,0.302008716,0.11345775,0.034588206,0.302562788,1.23506535,0.597085006,0.217218338,1.832143491,0.501135238,0.597085006,0.226176189,1.870195508,0.874637176,0.75456214,0.147882277,1.04573137,0.117396263,0.570443302,0.103994949,0.99738856,0.680605896
Help Me.,0.380063903,0.396618177,0.421359267,0.354274728,0.271238581,0.370227397,0.252172145,0.29743925,0.092666486,0.030468553,0.307415469,1.24325137,0.594917513,0.219711859,1.837294161,0.540333822,0.594917513,0.231741338,1.863632144,0.856215128,0.744611787,0.136939114,1.041583423,0.125625062,0.539603147,0.089610702,0.99574382,0.661279914
Help Me.,0.372881179,0.382047528,0.415600196,0.355387609,0.271881626,0.367870022,0.250475008,0.29328835,0.103111396,0.020308784,0.288244864,1.221419516,0.593450652,0.212569589,1.814870167,0.534240708,0.593450652,0.227563129,1.86994051,0.869701942,0.781441163,0.149084861,1.026168757,0.113479088,0.528028396,0.092076444,1.026057104,0.641113154
Help Me.,0.366889961,0.380856911,0.421138891,0.353750265,0.28655022,0.362114617,0.23884314,0.293037158,0.102421481,0.006812976,0.281401458,1.218627853,0.593355022,0.211641332,1.811290763,0.562514183,0.593355022,0.232840354,1.879023101,0.906765838,0.787598832,0.164783895,0.983525642,0.164078179,0.484536215,0.094893769,1.012821628,0.63889584
Help Me.,0.380500131,0.392236902,0.419246462,0.365299264,0.298397547,0.368389619,0.248281767,0.29673073,0.086935982,0.030736511,0.281788605,1.245492582,0.606569296,0.220039933,1.846967666,0.566169538,0.606569296,0.243575942,1.900513319,0.8935025,0.759291368,0.170025978,1.009449917,0.186076513,0.407997518,0.116839178,1.032879406,0.578508172
Help Me.,0.372512294,0.365119086,0.405102418,0.3598089,0.292270935,0.361270639,0.237804602,0.290777542,0.072910768,0.024408121,0.287369101,1.242658658,0.545992058,0.19631825,1.784722501,0.536893317,0.545992058,0.233428351,1.86404945,0.859765193,0.726746824,0.160911432,1.007032692,0.195382281,0.407583581,0.109156436,0.997912674,0.596416287
Help Me.,0.387202565,0.384224994,0.417128598,0.376678106,0.307193119,0.373103986,0.232024737,0.299462759,0.094090092,0.05704433,0.29193757,1.279389629,0.542274237,0.207644496,1.814084618,0.520802367,0.542274237,0.233361474,1.902464507,0.885701231,0.709420878,0.181579844,1.017739953,0.187288028,0.384660659,0.124709549,1.028706967,0.550680733
Help Me.,0.399500936,0.376021015,0.386328251,0.35990923,0.297814306,0.364585259,0.231398751,0.275746848,0.116610807,0.064712009,0.293276979,1.275343008,0.555785541,0.220465196,1.822306717,0.511202321,0.555785541,0.228945691,1.858964073,0.865624619,0.66931593,0.16969365,0.996535664,0.20896034,0.410308059,0.145349335,0.946953253,0.61452486
Help Me.,0.39628936,0.349829485,0.387455171,0.364024861,0.296169007,0.350680414,0.220462667,0.271196641,0.11845212,0.071981575,0.279194324,1.247143556,0.521929567,0.1974202,1.762687122,0.462545533,0.521929567,0.217636776,1.842035449,0.850997316,0.666532916,0.167516594,0.997268037,0.212520211,0.394433736,0.148509646,0.91994673,0.60664092
Help Me.,0.392569342,0.353480432,0.372983751,0.355291837,0.292429742,0.3466695,0.216792402,0.257404448,0.125956381,0.088288997,0.277629736,1.237714166,0.557237838,0.217636776,1.783067479,0.453283171,0.557237838,0.217109427,1.822327276,0.829468931,0.640287718,0.169286425,0.995611444,0.188144174,0.346867843,0.148509646,0.918974283,0.533700792
Help Me.,0.421872144,0.37005543,0.371647073,0.354745086,0.277009373,0.335099444,0.236951089,0.248240729,0.17492637,0.123882358,0.243535682,1.199785912,0.620173673,0.207180904,1.811656287,0.400688834,0.620173673,0.206152704,1.800728106,0.846231113,0.641875057,0.185027715,0.955198915,0.226872068,0.311132023,0.166063507,0.846761063,0.535291772
Help Me.,0.428580361,0.358778702,0.370798068,0.360278647,0.27528095,0.333934589,0.242689116,0.254847494,0.179748424,0.131543279,0.240846495,1.203550823,0.618017858,0.214043854,1.813651502,0.400058612,0.618017858,0.212283957,1.808304407,0.865544709,0.646244449,0.179748424,0.945402896,0.219238798,0.338952251,0.162772002,0.832093646,0.557376201
Help Me.,0.426036787,0.373708548,0.375315904,0.370992512,0.292781771,0.351803855,0.239290226,0.264069543,0.173489838,0.12355595,0.250787347,1.230990784,0.615123627,0.223040738,1.832906794,0.435815313,0.615123627,0.222500294,1.846049269,0.883075204,0.656773044,0.182156068,0.96522736,0.209800795,0.343632526,0.168990145,0.871851599,0.550375832
Help Me.,0.428618996,0.391232305,0.3849541,0.379279104,0.294517253,0.362796453,0.245519273,0.265267678,0.160708436,0.094948171,0.260821536,1.262296374,0.603176944,0.224362825,1.856401308,0.47190963,0.603176944,0.224362825,1.85022227,0.866623058,0.653658647,0.181230249,0.984307455,0.206256603,0.365406292,0.15687236,0.921482588,0.564058404
Help Me.,0.420352295,0.379437461,0.382267949,0.362320785,0.285140488,0.367897802,0.243446097,0.264480949,0.154775769,0.083349302,0.280481708,1.254543296,0.607107829,0.230090722,1.845365986,0.517840031,0.607107829,0.223220788,1.834912267,0.880046908,0.648139124,0.190065652,0.955231104,0.201565357,0.376903626,0.144531068,0.919034481,0.560835288
Help Me.,0.407182341,0.374616562,0.387126915,0.367267293,0.278504854,0.36337389,0.240503297,0.277566981,0.113976784,0.037080033,0.279015092,1.236054391,0.607260577,0.221305027,1.826862478,0.536236685,0.607260577,0.229817827,1.852850557,0.861689624,0.68597198,0.18230565,0.991548775,0.205416877,0.343037823,0.117661003,0.962826021,0.536369291
Help Me.,0.408326838,0.392651863,0.404420447,0.39062518,0.293358594,0.370787221,0.247558795,0.285716004,0.114807148,0.040442045,0.296295517,1.266682026,0.592469256,0.222377172,1.8489345,0.538671889,0.592469256,0.225811772,1.866542564,0.867662478,0.687759607,0.185068985,0.998965214,0.215343696,0.370462738,0.118518207,0.961671665,0.574663901
Help Me.,0.362765148,0.37911921,0.409159705,0.341533865,0.249307256,0.373462507,0.248130515,0.2837481,0.137638046,0.052603564,0.304727195,1.206468482,0.62070148,0.219935553,1.81529205,0.555268125,0.62070148,0.23570226,1.85530489,0.910243957,0.728092851,0.163116728,0.987280754,0.089044404,0.508966013,0.109422027,0.959814087,0.597328022
Help Me.,0.347419001,0.395136456,0.420715165,0.333124946,0.253875991,0.358732014,0.250752901,0.289106233,0.158281352,0.065936256,0.295060139,1.172502555,0.669545259,0.221279755,1.836327678,0.572403037,0.669545259,0.224570794,1.853222305,0.963493183,0.774926346,0.170989887,0.935650336,0.08242032,0.547310641,0.125322257,0.924107855,0.629725762
Help Me.,0.340652181,0.377616863,0.417341601,0.319265501,0.243556446,0.357838582,0.250020277,0.286127271,0.180873109,0.105286635,0.299966652,1.165483509,0.645982221,0.213759128,1.801436607,0.608391365,0.645982221,0.230202138,1.829597977,0.969607917,0.763069049,0.177858346,0.898035251,0.082215049,0.54485694,0.139717214,0.887587519,0.626778549
Help Me.,0.342987975,0.366784448,0.406713105,0.33731315,0.258890187,0.357605981,0.24907335,0.292351106,0.147362878,0.072118461,0.280654157,1.143626704,0.650716248,0.21285749,1.788689517,0.54057858,0.650716248,0.223066611,1.828065386,0.932004672,0.766629754,0.169053508,0.938454608,0.104842535,0.507583245,0.11738893,0.928835068,0.612383381
Help Me.,0.341986464,0.384853673,0.426146796,0.33721491,0.256372057,0.360835712,0.248945924,0.290181219,0.168607455,0.077632702,0.300197039,1.160332938,0.648645831,0.212338314,1.804273097,0.551684006,0.648645831,0.246536158,1.869840715,0.980159094,0.795891486,0.167423043,0.934760705,0.091110452,0.533183589,0.120645674,0.928719495,0.624075391
Help Me.,0.351958898,0.383547903,0.4319459,0.336756728,0.251224868,0.355285616,0.25355539,0.29153902,0.172348876,0.085746771,0.284596619,1.135825947,0.684085135,0.215291,1.809480357,0.58790027,0.684085135,0.240090958,1.860764194,0.991256404,0.802619088,0.168727335,0.902258145,0.114014189,0.493532073,0.131279398,0.905804144,0.605058767
Help Me.,0.382313932,0.409439975,0.446986756,0.355803136,0.265998646,0.380358349,0.27132803,0.321262573,0.148572333,0.060325649,0.30914935,1.225864716,0.652155842,0.242535625,1.866694507,0.581810758,0.652155842,0.259067744,1.909446246,0.973702668,0.767470428,0.162936014,0.962548917,0.086355915,0.502054008,0.100410802,1.005443957,0.564321201
Help Me.,0.370997254,0.399473213,0.426877705,0.343415549,0.26177353,0.376036497,0.285422137,0.315846225,0.176563407,0.092352098,0.310209016,1.217217617,0.657471437,0.23972319,1.866051475,0.552677682,0.657471437,0.250404061,1.879760099,0.962382883,0.744921831,0.163953566,0.963207638,0.089440089,0.540354351,0.138262513,0.950297072,0.629640586
Help Me.,0.367496447,0.381433411,0.416602392,0.330352966,0.262247131,0.37499396,0.27041199,0.309977131,0.167182925,0.080948279,0.294237691,1.191445297,0.635337102,0.224092513,1.821125349,0.51832189,0.635337102,0.241887811,1.848039717,0.967850859,0.736726557,0.175805317,0.915381907,0.091696425,0.51971846,0.121839577,0.943550232,0.597714794
Help Me.,0.365705375,0.395814428,0.425762782,0.333063828,0.256267229,0.379364764,0.280257134,0.324044425,0.188891706,0.104094803,0.334140546,1.241445826,0.641963284,0.259517125,1.875494826,0.588238816,0.641963284,0.274756074,1.900418385,0.982911949,0.759675773,0.173011416,0.955486777,0.05416114,0.561901022,0.131761569,0.97652646,0.605342198
Help Me.,0.367077395,0.398815845,0.417204003,0.332682477,0.260428608,0.381509485,0.28412576,0.309600694,0.187381798,0.065737883,0.31460078,1.204422358,0.648785877,0.246212532,1.849800908,0.550111708,0.648785877,0.268597336,1.857087123,0.960694435,0.754197187,0.179696909,0.924007732,0.083799687,0.528748575,0.10873831,1.005655934,0.527555331
Help Me.,0.341534829,0.397158845,0.426605877,0.320986259,0.242332927,0.376441125,0.282426719,0.318567337,0.214712564,0.126842851,0.331886298,1.177265038,0.672662804,0.257679093,1.848015393,0.550708365,0.672662804,0.266184072,1.867451803,1.030776406,0.792172411,0.191399225,0.878018133,0.055065218,0.576187968,0.141814619,0.900666695,0.620004791
I am Sorry,0.419906156,0.4961961,0.516027431,0.447213595,0.30252251,0.363536726,0.272304863,0.212088578,0.179671511,0.123116702,0.312120314,1.437486085,0.74603966,0.195399778,1.820296152,0.983685018,0.74603966,0.166413846,0.842004592,0.065897516,0.688466463,0.129600906,0.778447914,0.057959287,0.728199477,0.099568919,0.74361959,0.783954199
I am Sorry,0.41829528,0.474045463,0.506065496,0.427819861,0.294203329,0.373056114,0.273028845,0.213093304,0.181474438,0.119731069,0.300844736,1.417360672,0.737809359,0.192256125,1.796505282,0.963816513,0.737809359,0.17001037,0.836683181,0.064085375,0.680781737,0.126036962,0.774696701,0.044014016,0.718386414,0.088028033,0.749531689,0.760564239
I am Sorry,0.411007023,0.471833539,0.500445365,0.420788728,0.287408493,0.367826585,0.264816649,0.200734799,0.174730656,0.122292451,0.300844736,1.411553589,0.744968919,0.194858357,1.787749435,0.968508402,0.744968919,0.164449936,0.827463506,0.067040152,0.669534063,0.124490438,0.766299066,0.044014016,0.703178151,0.088467078,0.73063267,0.747150081
I am Sorry,0.422908636,0.483088645,0.523783774,0.449057023,0.308759627,0.370872577,0.273427312,0.218892862,0.186491332,0.13419794,0.293675592,1.440116797,0.756521966,0.189784547,1.817829,0.960904503,0.756521966,0.161058046,0.863505817,0.06362322,0.676324102,0.127570635,0.799886403,0.057484082,0.725416316,0.092690297,0.784241742,0.773903136
I am Sorry,0.404805222,0.491884154,0.513480704,0.431169822,0.288095073,0.361389281,0.269126982,0.224110057,0.185725765,0.121441567,0.306290729,1.408349888,0.789318282,0.200368362,1.821263635,0.972965161,0.789318282,0.160396886,0.859961033,0.064005325,0.641204315,0.128010651,0.796757049,0.048745004,0.68434834,0.08196681,0.778921407,0.726678932
I am Sorry,0.417679403,0.474744938,0.500925815,0.425799717,0.292258427,0.363526465,0.26689488,0.210329545,0.177728528,0.124707555,0.297179869,1.428076926,0.779522365,0.185058303,1.802585662,0.96368384,0.779522365,0.156770386,0.843852491,0.053859877,0.698334614,0.118069347,0.789995869,0.048340719,0.738052843,0.085159943,0.773868127,0.781380831
I am Sorry,0.412276771,0.496257094,0.535955215,0.447268568,0.295571865,0.369838959,0.284120523,0.213654521,0.186628925,0.135792489,0.312683318,1.417137019,0.791747718,0.206436345,1.84415777,1.000122923,0.791747718,0.174839238,0.851014416,0.055066231,0.666229436,0.13848171,0.796854988,0.040485498,0.701287831,0.090979842,0.778754106,0.738402658
I am Sorry,0.398393727,0.477491129,0.505347957,0.424340752,0.283532088,0.355665428,0.276302637,0.215648431,0.176825789,0.123758817,0.299458549,1.383206728,0.786058184,0.20019037,1.807430281,0.968104955,0.786058184,0.160597646,0.846293684,0.056341381,0.642637609,0.118852274,0.793043719,0.044541773,0.670675459,0.089083546,0.757262538,0.715169451
I am Sorry,0.413264405,0.51109618,0.516042388,0.42696971,0.287474919,0.39148429,0.271883075,0.211842448,0.184036958,0.130782832,0.309324467,1.434809773,0.79504179,0.203691587,1.837837333,0.986444964,0.79504179,0.165888672,0.855821327,0.066990464,0.696246134,0.130133781,0.791412418,0.04600924,0.731648181,0.092018479,0.76425211,0.776507302
